exponent,min_runtime_new,min_runtime_old
565,8.229995728470385e-06,8.828900172375143e-05
566,7.790993549861014e-06,8.815000182949007e-05
567,8.408998837694526e-06,8.797099872026592e-05
568,7.220005500130355e-06,8.847999561112374e-05
569,8.000002708286047e-06,8.951999188866466e-05
570,7.700000423938036e-06,8.994000381790102e-05
571,8.589995559304953e-06,9.002999286167324e-05
572,7.780006853863597e-06,8.85399931576103e-05
573,8.329996489919722e-06,8.9640001533553e-05
574,8.429997251369059e-06,9.001999569591135e-05
575,8.779999916441739e-06,9.071000386029482e-05
576,6.180009222589433e-06,9.115999273490161e-05
577,7.220005500130355e-06,9.061000309884548e-05
578,7.139999070204794e-06,9.009000496007502e-05
579,7.350987289100885e-06,9.087000216823071e-05
580,7.000009645707905e-06,8.985999738797545e-05
581,7.710012141615152e-06,9.115099965129048e-05
582,6.93999754730612e-06,9.113999840337783e-05
583,7.879993063397706e-06,9.364000288769603e-05
584,7.190014002844691e-06,9.149000106845051e-05
585,7.280003046616912e-06,9.14699921850115e-05
586,7.580005330964923e-06,9.298000077251345e-05
587,8.019997039809823e-06,9.246999979950488e-05
588,7.700000423938036e-06,9.419998968951404e-05
589,8.020011591725051e-06,9.154000144917518e-05
590,7.919996278360486e-06,9.223000961355865e-05
591,8.539995178580284e-06,9.199099440593272e-05
592,7.028997060842812e-06,9.244000830221921e-05
593,7.769005605950952e-06,9.335999493487179e-05
594,7.211012416519225e-06,9.227999544236809e-05
595,8.260001777671278e-06,9.359000250697136e-05
596,7.570008165203035e-06,9.400999988429248e-05
597,8.239992894232273e-06,9.615000453777611e-05
598,8.279996109195054e-06,9.611999848857522e-05
599,8.859991794452071e-06,9.592001151759177e-05
600,7.719994755461812e-06,9.003000741358846e-05
601,8.129994967021048e-06,9.43100021686405e-05
602,8.269998943433166e-06,9.712000610306859e-05
603,8.799994247965515e-06,9.693999891169369e-05
604,8.33999365568161e-06,9.143100760411471e-05
605,8.760005584917963e-06,9.546001092530787e-05
606,8.709001122042537e-06,9.78900061454624e-05
607,9.490002412348986e-06,0.00012277999485377222
608,7.390000973828137e-06,9.763000707607716e-05
609,7.980008376762271e-06,9.904999751597643e-05
610,7.740003638900816e-06,9.893000242300332e-05
611,8.260001777671278e-06,9.891000809147954e-05
612,7.641006959602237e-06,9.90699918475002e-05
613,8.189002983272076e-06,9.913100802805275e-05
614,8.009010343812406e-06,9.764000424183905e-05
615,8.720002369955182e-06,9.929000225383788e-05
616,7.480004569515586e-06,9.927000792231411e-05
617,8.150003850460052e-06,9.977999434340745e-05
618,8.149989298544824e-06,0.00010039001062978059
619,8.800008799880743e-06,0.00010085999383591115
620,8.319999324157834e-06,0.00010086000838782638
621,8.810005965642631e-06,9.458900603931397e-05
622,7.989001460373402e-06,9.980899631045759e-05
623,8.888993761502206e-06,9.580999903846532e-05
624,7.829003152437508e-06,0.00010161999671254307
625,8.271003025583923e-06,0.00010259899136144668
626,8.280010661110282e-06,0.00010321899026166648
627,8.870003512129188e-06,9.776999650057405e-05
628,8.190007065422833e-06,9.801000123843551e-05
629,9.049006621353328e-06,0.00010826899961102754
630,8.880000677891076e-06,0.00010427900997456163
631,9.30899113882333e-06,6.864999886602163e-05
632,6.369999027810991e-06,8.067001181188971e-05
633,8.570001227781177e-06,9.965999925043434e-05
634,8.480012184008956e-06,9.293000039178878e-05
635,9.159994078800082e-06,0.00010418999590910971
636,8.260001777671278e-06,9.760999819263816e-05
637,7.850001566112041e-06,9.266000415664166e-05
638,7.089998689480126e-06,9.73999995039776e-05
639,9.488998330198228e-06,0.00010563099931459874
640,6.710004527121782e-06,0.0001019100018311292
641,7.3499977588653564e-06,9.960999886970967e-05
642,6.880000000819564e-06,9.71899862634018e-05
643,7.76999513618648e-06,7.19499948900193e-05
644,5.359994247555733e-06,7.045100210234523e-05
645,5.769994459114969e-06,7.022998761385679e-05
646,5.928988684900105e-06,8.836999768391252e-05
647,8.410992450080812e-06,7.04789999872446e-05
648,5.449997843243182e-06,7.113099854905158e-05
649,6.009999196976423e-06,7.054999878164381e-05
650,6.040005246177316e-06,7.105899567250162e-05
651,8.369999704882503e-06,0.00011654000263661146
652,8.340008207596838e-06,0.00010546999692451209
653,8.319999324157834e-06,0.00010281999129801989
654,7.970011211000383e-06,0.00010384999040979892
655,9.60000033956021e-06,0.0001212799979839474
656,7.15100031811744e-06,0.00010964000830426812
657,8.279996109195054e-06,0.00010779099829960614
658,7.899987394921482e-06,9.841000428423285e-05
659,6.399990525096655e-06,9.895999392028898e-05
660,5.699999746866524e-06,0.00010336999548599124
661,7.950002327561378e-06,0.00010308000491932034
662,8.040005923248827e-06,0.00010216000373475254
663,8.449991582892835e-06,9.828999463934451e-05
664,7.64000287745148e-06,0.00010621000546962023
665,8.000002708286047e-06,0.00010578001092653722
666,8.050003089010715e-06,0.0001036000030580908
667,8.560004062019289e-06,0.00010571999882813543
668,7.848997483961284e-06,0.0001060009963111952
669,8.68900679051876e-06,0.0001056100009009242
670,8.448987500742078e-06,0.00010453999857418239
671,8.850009180605412e-06,0.00010526999540161341
672,7.170005119405687e-06,0.00010503000521566719
673,7.4499985203146935e-06,0.00010753999231383204
674,7.700000423938036e-06,0.00010976000339724123
675,8.019997039809823e-06,0.00010091999138239771
676,7.6709984568879e-06,0.0001050790015142411
677,8.271003025583923e-06,0.00010725100582931191
678,8.329006959684193e-06,0.0001070889993570745
679,8.659990271553397e-06,0.00010914000449702144
680,7.611000910401344e-06,0.00010725999891292304
681,8.050003089010715e-06,0.00010857000597752631
682,7.929993444122374e-06,0.00010587999713607132
683,8.490009349770844e-06,0.00010681999265216291
684,7.909999112598598e-06,0.00010838999878615141
685,8.420000085607171e-06,0.0001076299959095195
686,8.420000085607171e-06,0.00010892000864259899
687,9.030001820065081e-06,0.00010977999772876501
688,7.659997208975255e-06,0.00010587999713607132
689,7.890004781074822e-06,0.00010645001020748168
690,7.950002327561378e-06,0.00010655999358277768
691,8.620001608505845e-06,0.00010729000496212393
692,7.920010830275714e-06,0.00010787000064738095
693,8.450006134808064e-06,0.00010787000064738095
694,8.319999324157834e-06,0.0001077799970516935
695,8.850009180605412e-06,0.00010751099034678191
696,7.909999112598598e-06,0.00011074899521190673
697,8.359987987205386e-06,0.00010872000711970031
698,8.279996109195054e-06,0.0001083999959519133
699,8.710994734428823e-06,0.00010843000200111419
700,8.260001777671278e-06,0.00010970000585075468
701,9.320006938651204e-06,0.0001105599949369207
702,9.230003342963755e-06,0.0001137000072048977
703,9.659997886046767e-06,0.00011087999155279249
704,7.209993782453239e-06,0.00011165000614710152
705,7.909999112598598e-06,0.00010878000466618687
706,7.700000423938036e-06,0.00010132999159395695
707,8.950009942054749e-06,0.00012194900773465633
708,8.219998562708497e-06,0.00012117999722249806
709,7.959999493323267e-06,0.00010663099237717688
710,7.85999873187393e-06,0.00010844999633263797
711,8.389994036406279e-06,0.00010787000064738095
712,7.409995305351913e-06,0.00010800999007187784
713,7.839989848434925e-06,0.00010893000580836087
714,7.869995897635818e-06,0.00010872998973354697
715,8.279996109195054e-06,0.00010843000200111419
716,9.12000541575253e-06,0.00012331099424045533
717,9.16000863071531e-06,0.00012226100079715252
718,9.38000448513776e-06,0.00011914900096599013
719,9.370007319375873e-06,0.00010476000898052007
720,9.719995432533324e-06,0.00013066999963484704
721,9.010007488541305e-06,0.0001247999898623675
722,8.740011253394186e-06,0.00011327999527566135
723,9.339986718259752e-06,0.00011858000652864575
724,8.579998393543065e-06,0.00012306999997235835
725,9.95000300463289e-06,0.00012425900786183774
726,9.799987310543656e-06,0.00012368900934234262
727,9.659997886046767e-06,0.00012172000424470752
728,8.589995559304953e-06,0.00012378999963402748
729,9.191004210151732e-06,0.0001234299998031929
730,9.769995813257992e-06,0.00012584000069182366
731,9.589988621883094e-06,0.00012589999823831022
732,9.010007488541305e-06,0.00012425000022631139
733,1.0320000001229346e-05,0.0001245400053448975
734,9.619994671083987e-06,0.00012665000394918025
735,1.0229996405541897e-05,0.00012709999282378703
736,9.16999124456197e-06,0.00012639000487979501
737,8.830000297166407e-06,0.00012755001080222428
738,8.980001439340413e-06,0.00012684000830631703
739,9.20999445952475e-06,0.00012443999003153294
740,9.490002412348986e-06,0.00012893999519292265
741,1.0100004146806896e-05,0.00012833999062422663
742,1.0029994882643223e-05,0.00012883999443147331
743,1.0589996236376464e-05,0.00012938000145368278
744,9.47000808082521e-06,0.00012917000276502222
745,1.0060000931844115e-05,0.00012975001300219446
746,9.979994501918554e-06,0.00013027900422457606
747,1.060000795405358e-05,0.00013020999904256314
748,9.979994501918554e-06,0.00013056899479124695
749,1.0420000762678683e-05,0.0001181599945994094
750,1.0410003596916795e-05,0.00012993000564165413
751,1.1100011761300266e-05,0.0001298600109294057
752,9.640003554522991e-06,0.00012996999430470169
753,1.008000981528312e-05,0.00013063100050203502
754,1.0010000551119447e-05,0.00013047999527771026
755,1.0599993402138352e-05,0.00013234000653028488
756,1.0030009434558451e-05,0.00013251999916974455
757,1.0500007192604244e-05,0.00013283999578561634
758,1.0480012861080468e-05,0.00013217999367043376
759,1.1049996828660369e-05,0.0001334000116912648
760,9.880008292384446e-06,0.00013040000339969993
761,1.0540010407567024e-05,0.00012687100388575345
762,1.047099067363888e-05,0.0001346400094917044
763,1.0979987564496696e-05,0.0001333899999735877
764,1.0529998689889908e-05,0.0001338400034001097
765,1.1060008546337485e-05,0.0001333499967586249
766,1.1049996828660369e-05,0.00012913999671582133
767,1.1669995728880167e-05,0.00013312000373844057
768,8.600007276982069e-06,0.00012514000991359353
769,9.190000128000975e-06,0.0001321299932897091
770,8.920003892853856e-06,0.0001226599997607991
771,9.680006769485772e-06,0.0001353109983028844
772,9.059993317350745e-06,0.00012969000090379268
773,9.190000128000975e-06,0.00013635998766403645
774,9.529991075396538e-06,0.00013639999087899923
775,1.0119998478330672e-05,0.00013699999544769526
776,8.950009942054749e-06,0.00013723000301979482
777,9.459996363148093e-06,0.00013510999269783497
778,9.51999390963465e-06,0.00013815000420436263
779,1.0119998478330672e-05,0.00013852000120095909
780,9.520008461549878e-06,0.00012933100515510887
781,8.639995940029621e-06,0.0001380199973937124
782,9.919996955431998e-06,0.00013885999214835465
783,1.0640011169016361e-05,0.00013850998948328197
784,9.089999366551638e-06,0.00013895001029595733
785,8.760005584917963e-06,0.0001167900045402348
786,6.50998845230788e-06,9.741001122165471e-05
787,6.880000000819564e-06,0.00012290998711250722
788,8.890012395568192e-06,0.00013031999696977437
789,1.0079995263367891e-05,0.00014109000039752573
790,9.940005838871002e-06,0.0001402100024279207
791,1.0579999070614576e-05,0.00014083899441175163
792,9.430004865862429e-06,0.0001399489992763847
793,1.0099989594891667e-05,0.00014209999062586576
794,1.0150004527531564e-05,0.0001426899980287999
795,1.0730000212788582e-05,0.0001394199935020879
796,1.0119998478330672e-05,0.00014060000830795616
797,1.0679999832063913e-05,0.00014032000035513192
798,1.0660005500540137e-05,0.0001417500025127083
799,1.1280004400759935e-05,0.00014201000158209354
800,9.190000128000975e-06,0.00014282000483945012
801,9.700001101009548e-06,0.00014336100139189512
802,9.680006769485772e-06,0.00013626899453811347
803,1.0320000001229346e-05,0.00014335000014398247
804,9.700001101009548e-06,0.00014478999946732074
805,9.219991625286639e-06,0.00014381999790202826
806,1.0110001312568784e-05,0.00014354000450111926
807,1.0789997759275138e-05,0.00014520999684464186
808,9.08000220078975e-06,0.00013994000619277358
809,1.1080002877861261e-05,0.00014886099961586297
810,1.0390998795628548e-05,0.00014633999671787024
811,1.1398995411582291e-05,0.00013444000796880573
812,1.0090006981045008e-05,0.0001446599926566705
813,1.069999416358769e-05,0.00014663999900221825
814,1.0649993782863021e-05,0.00014665999333374202
815,1.1320007615722716e-05,0.00014539000403601676
816,9.659997886046767e-06,0.0001393100101267919
817,1.0060000931844115e-05,0.00014422899403143674
818,1.01200130302459e-05,0.00014806000399403274
819,1.0529998689889908e-05,0.00014902000839356333
820,1.012999564409256e-05,0.00014028999430593103
821,1.0760006261989474e-05,0.00014788001135457307
822,1.042999792844057e-05,0.00015011998766567558
823,1.1190000805072486e-05,0.00014905999705661088
824,9.700001101009548e-06,0.00014445999113377184
825,1.042999792844057e-05,0.00014273999840952456
826,1.026000245474279e-05,0.00012209999840706587
827,1.1279989848844707e-05,0.00012989999959245324
828,1.0060000931844115e-05,0.00014280100003816187
829,1.0620002285577357e-05,9.945999772753567e-05
830,1.1039999662898481e-05,0.00014926999574527144
831,1.1679992894642055e-05,0.00015254999743774533
832,8.37999687064439e-06,0.00015246999100781977
833,9.95000300463289e-06,0.00015304000407923013
834,9.830007911659777e-06,0.00014494000060949475
835,1.0250005288980901e-05,0.00015315999917220324
836,9.850002243183553e-06,0.00015357999654952437
837,1.0360003216192126e-05,0.00015425999299623072
838,1.0350006050430238e-05,0.00015409999468829483
839,1.0970004950650036e-05,0.0001541399979032576
840,9.759998647496104e-06,0.0001501809892943129
841,1.0050993296317756e-05,0.0001507199922343716
842,9.960000170394778e-06,0.00014786000247113407
843,1.0459989425726235e-05,0.00015017000259831548
844,1.021000207401812e-05,0.0001521300000604242
845,1.0480012861080468e-05,0.00015284000255633146
846,1.0320000001229346e-05,0.00015248899580910802
847,1.0928997653536499e-05,0.00015316999633796513
848,9.459996363148093e-06,0.00015300000086426735
849,1.0010000551119447e-05,0.0001533699978608638
850,9.90999978967011e-06,0.00014989000919740647
851,1.078000059351325e-05,0.0001534000039100647
852,1.008999242912978e-05,0.00015449999773409218
853,1.0920004569925368e-05,0.0001553799957036972
854,1.0910996934399009e-05,0.00015942098980303854
855,1.1069001629948616e-05,0.00016032000712584704
856,1.0110001312568784e-05,0.00015546000213362277
857,1.0579999070614576e-05,0.00015461001021321863
858,1.0449992259964347e-05,0.00015603999781887978
859,1.1099997209385037e-05,0.0001570390013512224
860,1.0449992259964347e-05,0.00015341000107582659
861,1.1270007234998047e-05,0.00015737999638076872
862,1.1080002877861261e-05,0.00015948999498505145
863,1.1420008377172053e-05,0.00015684000391047448
864,9.119990863837302e-06,0.00015720000374130905
865,1.0140007361769676e-05,0.000158128998009488
866,1.0010000551119447e-05,0.00015710899606347084
867,1.0539995855651796e-05,0.00015844999870751053
868,1.0179996024817228e-05,0.00015779999375808984
869,9.840005077421665e-06,0.00015869000344537199
870,1.0770003427751362e-05,0.0001530800072941929
871,1.1490003089420497e-05,0.00015605999215040356
872,1.047999830916524e-05,0.00016009999671950936
873,1.0468997061252594e-05,0.00015614899166394025
874,1.047999830916524e-05,0.0001640999980736524
875,1.1070005712099373e-05,0.0001606800069566816
876,1.0470001143403351e-05,0.0001600199902895838
877,1.1059993994422257e-05,0.00016234999930020422
878,1.0960007784888148e-05,0.00016229999891947955
879,1.1530006304383278e-05,0.000162090000230819
880,1.0060000931844115e-05,0.00016121999942697585
881,1.0480012861080468e-05,0.00016260000120382756
882,1.0539995855651796e-05,0.00016650899488013238
883,1.1199997970834374e-05,0.00016256999515462667
884,1.0769988875836134e-05,0.00016285998572129756
885,1.1240001185797155e-05,0.00016290000348817557
886,1.1120006092824042e-05,0.00016282001161016524
887,1.1739990441128612e-05,0.00016313900414388627
888,1.0720003047026694e-05,0.00015782899572513998
889,1.103100657928735e-05,0.00016407099610660225
890,1.121000968851149e-05,0.00016296000103466213
891,1.204998989123851e-05,0.00016592000611126423
892,1.1059993994422257e-05,0.00016184999549295753
893,1.1680007446557283e-05,0.0001662700087763369
894,1.1620009900070727e-05,0.0001659499976085499
895,1.2189993867650628e-05,0.00016668000898789614
896,9.659997886046767e-06,0.00016670000331941992
897,1.0219999239780009e-05,0.00016707999748177826
898,9.540002793073654e-06,0.00016744001186452806
899,1.0660005500540137e-05,0.00016332999803125858
900,1.0029994882643223e-05,0.00016218000382650644
901,1.0689996997825801e-05,0.0001692200021352619
902,1.0679999832063913e-05,0.00016803998732939363
903,1.1200012522749603e-05,0.00016985999536700547
904,1.0379997547715902e-05,0.00017205000040121377
905,1.0499992640689015e-05,0.00017217999265994877
906,1.0529998689889908e-05,0.00016991999291349202
907,1.1099997209385037e-05,0.00017009899602271616
908,1.0370000381954014e-05,0.00017086899606510997
909,1.0970994480885565e-05,0.00017040999955497682
910,1.08700041892007e-05,0.00017112000205088407
911,1.13099958980456e-05,0.0001707600022200495
912,1.0029994882643223e-05,0.00017130000924225897
913,1.0939998901449144e-05,0.0001683999871602282
914,1.113000325858593e-05,0.000172460000612773
915,1.1409996659494936e-05,0.0001748000067891553
916,1.069999416358769e-05,0.0001731100055621937
917,1.121999230235815e-05,0.0001730899966787547
918,1.1149997590109706e-05,0.00017401001241523772
919,1.1840005754493177e-05,0.00017394000315107405
920,1.0620002285577357e-05,0.00017392000881955028
921,1.1140000424347818e-05,0.0001692689984338358
922,1.0880001354962587e-05,0.00017446900892537087
923,1.170000177808106e-05,0.0001745109912008047
924,1.1019990779459476e-05,0.0001732300006551668
925,1.2040007277391851e-05,0.00017700999160297215
926,1.1720010661520064e-05,0.0001769190130289644
927,1.2229997082613409e-05,0.00017566999304108322
928,1.0330011718906462e-05,0.00017630000365898013
